"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
115183,"7085",14672,60000.000000,"1198",Work on Paper,Mixed media on gold card,2020,"1977"
115184,"23289",14715,14500.000000,"1325",Video/Film,"single channel video projection.Film 2k Apple ProRes  422,2048x1080, color, sound",2020,"1990"
115185,"26901",14557,,"2057",Painting,Acrylic on canvas,2020,"2008"
115186,"7302",14579,40000.000000,"1126",Work on Paper,Permanent pen on paper,2020,"1974"
115187,"7085",14672,950000.000000,"1198",Painting,Tempera and gold leaf on linen canvas,2020,"1977"
115189,"7003",14780,97000.000000,"1063",Painting,Oil on canvas,2020,"1996"
115190,"20482",14780,19000.000000,"1063",Work on Paper,Gouache and watercolor on paper,2020,"1996"
115191,,14718,,"1309",,,,"2000"
115192,,14718,,"1309",,,,"2000"
115193,"7881",14718,38000.000000,"1309",Mixed Media,Archival Marker on Cardboard,2020,"2000"
115194,"7539",14556,75000.500000,"2236",Mixed Media,"acrylic latex velvet paint on MDF, plywood, PVC Cal ",2020,"2011"
115195,"41955",14556,75000.500000,"2236",Sculpture,"copper square pipe, stainless steel wire",2020,"2011"
115196,"66801",14710,15000.000000,"7530",Installation,"Toddler's bed, Charcoal, Washi, Flower pot, silver twig",2020,"1995"
115197,"65858",14556,,"2236",Painting,oil on canvas,2020,"2011"
115198,"9097",14739,77000.000000,"1346",Painting,Oil on aluminium,2020,"1975"
115199,"66855",14710,1500.000000,"7530",Other Materials,Paper,2020,"1995"
115200,"66855",14710,1500.000000,"7530",Other Materials,Paper,2020,"1995"
115201,"6822",14765,28000.000000,"1295",Prints & Multiples,C-print,2020,"1997"
115202,"43570",14679,13600.000000,"1511",Photography,Inkjet print,2020,"2001"
115203,"6822",14765,28000.000000,"1295",Prints & Multiples,C-print,2020,"1997"
115204,"7125",14620,180000.000000,"1101",Painting,watercolor on washi paper,2020,"2003"
115205,"9173",14755,20000.000000,"2930",Painting,"Spray enamel, thermoformed PETG",2020,"2011"
115206,"25251",14558,75000.500000,"1239",Mixed Media,mixed media on cardboard,2018,"1983"
115207,"7527",14755,40000.000000,"2930",Sculpture,Hand glazed ceramic,2020,"2011"
115208,"11317",14606,50000.000000,"1333",Painting,Acrylic on Canvas,2020,"1989"
115209,"67001",14606,17500.500000,"1333",Painting,Oil on Canvas,2020,"1989"
115210,"50220",14557,37500.500000,"2057",Painting,Oil and wood on canvas,2020,"2008"
115211,"36274",14728,30000.000000,"1121",Sculpture,"Ceramic, steel",2020,"1995"
115212,"66901",14814,,"1340",Mixed Media,".gif file on 5"" touchscreen, framed",2020,"2007"
115213,"23309",14715,8500.000000,"1325",Photography,inkjet print on Epson mat 189 gr.,2020,"1990"
115214,"8118",14557,37500.500000,"2057",Painting,Oil on canvas,2020,"2008"
115215,"24777",14824,28000.000000,"1160",Photography,"light, water, Lambda c-type print from unique dye destruction print",2020,"1998"
115216,"24814",14824,40000.000000,"1160",Painting,distemper on bleached and dyed canvas,2020,"1998"
115217,"55714",14757,6000.000000,"20523",Painting,"Ink-jet print, gesso, glue on canvas",2020,"2015"
115218,"6725",14571,18000.000000,"1055",Photography,Gelatin silver print,2020,"2005"
115219,"20482",14780,19000.000000,"1063",Work on Paper,Gouache and watercolor on paper,2020,"1996"
115220,"40555",14812,175000.500000,"1185",Painting,oil on canvas,2020,"1996"
115221,"11758",14718,65000.000000,"1309",Painting,Acrylic on canvas,2019,"2000"
115222,"17560",14556,,"2236",Painting,acrylic on linen,2020,"2011"
115223,"66854",14556,,"2236",Sculpture,"polymer clay, sibatool, aluminium wire",2020,"2011"
115224,"8355",14573,175000.500000,"1229",Painting,"acrylic, vegetable oil on canvas",2020,"1954"
115225,"7267",14583,175000.500000,"1234",Painting,"oil tempera, oil and pastel on canvas",2017,"1994"
115226,"6779",14763,55000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115227,"6779",14763,30000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115228,"6779",14763,30000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115229,"13702",14824,48000.000000,"1160",Painting,"Household paint, double-glazing unit, steel frame",2020,"1998"
115230,"11153",14785,11000.000000,"2345",Painting,"Oil, egg tempera, acrylic, cotton",2020,"2006"
115231,"49096",14568,12000.000000,"17508",Painting,Oil and acrylic on linen,2020,"2017"
115232,"16915",14617,30000.000000,"16901",Photography,Archival pigment print,2020,"2012"
115233,"16915",14617,18000.000000,"16901",Photography,Archival pigment print,2020,"2012"
115234,,14617,,"16901",,,,"2012"
115235,"16915",14617,18000.000000,"16901",Photography,Archival pigment print,2020,"2012"
115236,,14772,,"1112",,,,"2011"
115237,"12301",14705,,"1859",Painting,"acrylic, synthetic organza, paper",2020,"2006"
115238,"25251",14558,75000.500000,"1239",Painting,acrylic on canvas,2019,"1983"
115239,"25251",14558,17500.500000,"1239",Painting,acrylic on canvas,2018,"1983"
115240,"25251",14558,17500.500000,"1239",Painting,acrylic on canvas,2018,"1983"
115241,"31458",14676,,"1264",Mixed Media,"Archival pigment print on Hahnemühle Baryta Satin (frame: oak, anti-reflective museum glass)",2020,"1993"
115242,"8602",14676,175000.500000,"1264",Mixed Media,Gold leaf on MDF,2020,"1993"
115243,"6963",14632,25000.000000,"1143",Sculpture,"Wood, turmeric & acrylic paint, varnish",2020,"1966"
115244,"22518",14632,18000.000000,"1143",Painting,Mixed media on canvas,2020,"1966"
115245,"7525",14632,125000.000000,"1143",Work on Paper,Charcoal and red pencil on paper,2020,"1966"
115246,"7525",14632,750000.000000,"1143",Work on Paper,"Ink wash, red pencil and collage on hemp and sisal fiber Phumani handmade paper, mounted on raw cotton",2020,"1966"
115247,"8384",14583,75000.500000,"1234",Painting,watercolour and pencil on paper,2020,"1994"
115248,"63611",14583,175000.500000,"1234",Mixed Media,"wood, gold, lacquer, motorcycle tank",2020,"1994"
115249,"15758",14642,37500.500000,"1364",Painting,oil and acrylic on canvas,2020,"1996"
115250,"8721",14642,17500.500000,"1364",Mixed Media,"acrylic on canvas, acrylic strip and lenses",2020,"1996"
115251,"7312",14579,30000.000000,"1126",Other Materials,"tapestry, wood, burrs",2020,"1974"
115252,"35931",14757,37500.500000,"20523",Other Materials,"",2020,"2015"
115253,"55665",14757,6000.000000,"20523",Other Materials,"Hand-woven textile (apricot orange cotton silk, carrot and dahlia-coloured variegated orange mercerised cotton, dark apricot organic cotton cord, orange organic cotton, orange silk, red orange mohair and silk and tangerine orange organic cotton)",2020,"2015"
115254,"55714",14757,14200.000000,"20523",Painting,"Ink-jet print, gesso, glue on canvas",2020,"2015"
115255,"35931",14757,9500.000000,"20523",Video/Film,HD-Video,2020,"2015"
115257,"7003",14780,61500.000000,"1063",Sculpture,Patinated bronze,2020,"1996"
115258,"7003",14780,142000.000000,"1063",Sculpture,Patinated bronze,2020,"1996"
115259,"7319",14579,110000.000000,"1126",Other Materials,brass,2020,"1974"
115260,"7003",14780,109000.000000,"1063",Painting,Oil on canvas,2020,"1996"
115261,"24176",14717,37500.500000,"1127",Painting,oil paint and wax on linen,2020,"1989"
115262,"8863",14718,14000.000000,"1309",Work on Paper,Oil and acrylic on paper,2020,"2000"
115263,"8863",14718,25000.000000,"1309",Mixed Media,"Shoe, acrylic paint, sticks, leaves and grass, resin on canvas",2020,"2000"
115264,"11758",14718,65000.000000,"1309",Painting,Acrylic on canvas,2019,"2000"
115265,"8668",14718,90000.000000,"1309",Sculpture,"Glazed ceramic, powder coated steel",2020,"2000"
115266,"7226",14652,2700000.000000,"2459",Painting,Pigment on canvas,1976,"1990"
115267,"15205",14652,750000.500000,"2459",Painting,Oil on canvas,1986,"1990"
115268,"53809",14556,,"2236",Painting,"oil, pencil on canvas ",2020,"2011"
115269,,14556,,"2236",,,,"2011"
115270,"9097",14739,77000.000000,"1346",Painting,Oil on aluminium,2020,"1975"
115271,"9097",14739,50000.000000,"1346",Painting,Oil on aluminium,2020,"1975"
115272,"9098",14739,110000.000000,"1346",Sculpture,"Crash barriers, steel",2020,"1975"
115273,"6779",14763,75000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115274,"23809",14824,50000.000000,"1160",Painting,oil on linen,2020,"1998"
115275,"49096",14568,14000.000000,"17508",Painting,Oil on linen,2020,"2017"
115276,"11153",14785,17500.500000,"2345",Painting,"Oil, egg tempera, acrylic, cotton",2020,"2006"
115277,"16915",14617,18000.000000,"16901",Photography,Archival pigment print,2020,"2012"
115278,"22526",14705,2123.000000,"1859",Mixed Media,"color photograph, digital drawing",2020,"2006"
115279,"22526",14705,2123.000000,"1859",Mixed Media,"colour photograph, digital drawing",2020,"2006"
115280,"12301",14705,8233.000000,"1859",Painting,"acrylic on polyester organza, paper",2020,"2006"
115281,"25251",14558,17500.500000,"1239",Painting,acrylic on canvas,2018,"1983"
115282,"8976",14580,7000.000000,"1401",Mixed Media,"3D print PLA 3D打印聚乳酸",2019,"2010"
115283,"52656",14554,,"1363",Painting,Oil on linen,2020,"2009"
115284,"52656",14554,,"1363",Painting,Oil on linen,2020,"2009"
115285,"9871",14676,17500.500000,"1264",Painting,"Graphite, colored pencil, oil pastel, pastel on paper",2020,"1993"
115286,"8604",14676,37500.500000,"1264",Mixed Media,Mixed media,2020,"1993"
115287,"8514",14674,75000.500000,"1250",Sculpture,Linen on linen on panel,2020,"2003"
115288,"6963",14632,68000.000000,"1143",Mixed Media,"Recycled cardboard, acrylic paint and grommet",2020,"1966"
115289,"22518",14632,18000.000000,"1143",Painting,Mixed media on canvas,2020,"1966"
115290,"7998",14642,175000.500000,"1364",Painting,oil on canvas,2020,"1996"
115291,"8384",14583,175000.500000,"1234",Mixed Media,"coloured glass (yellow, purple fade, orange fades, blue fades, pink fade) colour-effect filter glass (green, blue), silver, driftwood",2020,"1994"
115292,"63611",14583,175000.500000,"1234",Mixed Media,"wood, burned wood, oil, copper, brass, fire basket, burned catalogues, ashes, textile, left hand: 5,5 x 10 x 28,5 cm; right hand: 9,5 x 9,5 x 18 cm; fire basket: 89 x 66 x 43,5 cm",2020,"1994"
115293,"7525",14632,600000.000000,"1143",Work on Paper,Charcoal on paper,2020,"1966"
115294,"63307",14771,15000.000000,"1078",Painting,"Oil, lacquer, eggtempera, chinese ink on linen",2020,"2003"
115295,"66856",14833,75000.500000,"2060",Painting,oil on raw canvas,2020,"2000"
115296,"58204",14736,17500.500000,"1267",Mixed Media,"unique picotage on inkjet print with spray paint, mounted on museum board and sintra",2020,"1984"
115297,"58204",14736,37500.500000,"1267",Mixed Media,"unique picotage on inkjet print with spray paint, mounted on museum board and sintra",2020,"1984"
115298,,14833,,"2060",,,,"2000"
115299,"8201",14662,175000.500000,"1254",Painting,"Oil, acrylic and spray paint on linen with powder coated aluminum frame",2020,"1997"
115300,"49096",14568,5500.000000,"17508",Work on Paper,Watercolor on paper,2020,"2017"
115301,"9098",14739,75000.500000,"1346",Sculpture,"Steel, powder-coated",2020,"1975"
115302,,14583,,"1234",,,,"1994"
115303,"58101",14583,75000.500000,"1234",Other Materials,LEGO bricks,2016,"1994"
115304,"6779",14763,55000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115305,"6779",14763,75000.000000,"1536",Painting,"ink, oil, acrylic, sand, alcohol on linen",2020,"1988"
115306,"49096",14568,12000.000000,"17508",Painting,Oil and acrylic on linen,2020,"2017"
115307,"49096",14568,14000.000000,"17508",Painting,Oil and acrylic on ribbed cotton,2020,"2017"
115308,"16915",14617,10000.000000,"16901",Prints & Multiples,Archival inkjet print,2016,"2012"
115309,"16915",14617,20000.000000,"16901",Prints & Multiples,Archival pigment print mounted to dibond,2018,"2012"
115310,"22569",14705,11795.000000,"1859",Sculpture,"concrete, digital print on sheet metal",2020,"2006"
115311,"22569",14705,11795.000000,"1859",Sculpture,"concrete, digital print on sheet metal",2020,"2006"
115312,"20005",14554,17500.500000,"1363",Painting,"Acrylic and multani mitts on canvas, soil",2020,"2009"
115313,"20005",14554,,"1363",Painting,Oil on canvas,2020,"2009"
115314,"15807",14554,37500.500000,"1363",Sculpture,"Brass inlay on pigmented concrete | 54 concrete panels, each 16 x 16 inches",2020,"2009"
115315,,14583,,"1234",,,,"1994"
115316,"8384",14583,75000.500000,"1234",Mixed Media,"coloured glass (yellow, pink fade, blue fade), silver, driftwood",2020,"1994"
115317,"8878",14813,17500.500000,"1312",Painting,Acrylic on bed linen,2020,"1993"
115318,"8878",14813,17500.500000,"1312",Painting,Acrylic on bed linen,2020,"1993"
115319,"8878",14813,43000.000000,"1312",Painting,Acrylic and bed linen on wooden panel,2020,"1993"
115320,,14771,,"1078",,,,"2003"
115321,"12057",14833,750000.500000,"2060",Painting,oil and mixed media on canvas,2020,"2000"
115322,"7385",14574,12000.000000,"1132",Sculpture,"steel, lemon",2020,"2003"
115323,"58204",14736,37500.500000,"1267",Mixed Media,"acrylic, spray paint and unique picotage on inkjet print, mounted on museum board",2019,"1984"
115324,"10330",14574,30000.000000,"1132",Sculpture,"bronze, glass",2020,"2003"
115325,"58204",14736,75000.500000,"1267",Mixed Media,"unique picotage on inkjet print with spray paint, mounted on museum board and sintra",2020,"1984"
115326,"20779",14833,37500.500000,"2060",Sculpture,"copper, incense",2020,"2000"
115327,"58204",14736,17500.500000,"1267",Mixed Media,"unique picotage on inkjet print with spray paint, mounted on museum board and sintra",2020,"1984"
115328,"6868",14631,75000.500000,"1521",Sculpture,"3 glazed ceramic sculptures, dimensions variable (approximate dimensions listed below)",2019,"1989"
115329,"26119",14792,75000.500000,"2341",Mixed Media,"Embroidery in sequins and pearls, braids, various sewn fabrics, painted metal hanger bar",2020,"2009"
115330,"26119",14792,75000.500000,"2341",Mixed Media,"Embroidery in sequins and pearls, braids, various sewn fabrics, painted metal hanger bar",2020,"2009"
115331,"11384",14833,37500.500000,"2060",Sculpture,"iron, wood, ceramic insulators and telephone",2020,"2000"
115332,"11858",14631,175000.500000,"1521",Photography,"20 archival pigment prints in a unique teak wood structure",2020,"1989"
115333,"26119",14792,75000.500000,"2341",Mixed Media,"Embroidery in sequins and pearls, braids, various sewn fabrics, painted metal hanger bar",2020,"2009"
115334,"47462",14564,37500.500000,"2022",Painting,Watercolor on paper,2020,"2011"
